330,3692
331,4185
332,3892
333,3550
334,3837
335,3725
336,3536
337,2936
338,2924
339,2778
340,2854
341,3128
342,3424
343,3879
344,3994
345,4034
346,3664
347,4131
348,4022
349,3870
350,3956
351,4465
352,4559
353,4673
354,4459
355,4720
356,5177
357,4450
358,4813
359,4553
360,4033
361,3448
362,2955
363,3393
364,3481
365,3321
366,4027
367,4223
368,4768
369,5334
370,4825
371,4594
372,4011
373,3639
374,3290
375,3288
376,4017
377,4519
378,5227
379,5537
380,5304
381,4983
382,4325
383,4407
384,4331
385,4546
386,4994
387,5130
388,5325
389,5069
390,5476
391,5644
392,5087
393,4667
394,4326
395,3905
396,3097
397,3004
398,3362
399,3736
400,4209
401,4537
402,4532
403,4217
404,4177
405,4340
406,4704
407,4712
408,4665
409,5028
410,4985
411,4754
412,4052
413,4258
414,4110
415,3702
416,3365
417,3225
418,3090
419,2330
420,2936
421,2850
422,2898
423,2875
424,3678
425,3897
426,4098
427,4939
428,5084
429,5508
430,5149
431,5076
432,4185
433,3904
434,3470
435,3257
436,3395
437,4159
438,4505
439,4482
440,4382
441,4447
442,4188
443,3562
444,3767
445,3261
446,4145
447,3921
448,4078
449,4257
450,4481
451,4484
452,4484
453,4793
454,5012
455,5050
456,4992
457,5702
458,5321
459,4815
460,4106
461,3707
462,3212
463,2375
464,1914
465,1694
466,2094
467,2216
468,2979
469,3530
470,3997
471,4628
472,4507
473,4180
474,3628
475,3218
476,3471
477,3561
478,3313
479,4505
480,4464
481,5278
482,4938
483,4974
484,5347
485,4218
486,4061
487,3395
488,4044
489,4056
490,3406
491,3671
492,3640
493,3120
494,2413
495,2409
496,3357
497,3650
498,3970
499,4577
500,4946
501,4515
502,3920
503,4377
504,4812
505,5178
506,5160
507,4545
508,5149
509,4419
510,3381
511,2689
512,2141
513,2891
514,2348
515,3090
516,4021
517,4012
518,4929
519,5269
520,5287
521,4443
522,3857
523,3954
524,3307
525,3180
526,3286
527,3434
528,3911
529,3515
530,4155
531,4044
532,3753
533,3773
534,4133
535,4696
536,4405
537,3872
538,4556
539,4942
540,4237
541,4023
542,3314
543,3740
544,3395
545,3718
546,4372
547,4583
548,5227
549,5583
550,5232
551,4941
552,4422
553,5132
554,5298
555,4884
556,5543
557,5169
558,5170
559,4818
560,4489
561,4836
562,4022
563,3780
564,3168
565,3280
566,3721
567,2951
568,3304
569,3360
570,4188
571,3474
572,3622
573,3875
574,3694
575,4409
576,3655
577,4531
578,4304
579,4537
580,4873
581,4390
582,5071
583,4880
584,5045
585,5087
586,5503
587,5793
588,5891
589,5971
590,5365
591,5217
592,4338
593,4362
594,4198
595,3908
596,3569
597,3168
598,3263
599,3314
600,3284
601,2923
602,3812
603,4524
604,4223
605,3690
606,3493
607,3146
608,2714
609,2035
610,2695
611,2874
612,3073
613,2979
614,2478
615,2941
616,2800
617,2824
618,3044
619,3767
620,4636
621,4247
622,4162
623,4379
624,4340
625,3623
626,3121
627,3637
628,3998
629,3906
630,3781
631,4488
632,4574
633,4042
634,3408
635,3468
636,3770
637,3615
638,3627
639,4061
640,4637
641,4857
642,4239
643,4120
644,3849
645,3371
646,3093
647,2600
648,3329
649,3649
650,4132
651,4758
652,4343
653,4252
654,3945
655,3459
656,3369
657,3409
658,3413
659,3267
660,2912
661,3267
662,4099
663,4150
664,4503
665,4311
666,4363
667,4238
668,3700
669,3577
670,4865
671,6108
672,6667
673,6618
674,6504
675,6769
676,6399
677,5881
678,5625
679,6009
680,5535
681,4962
682,4495
683,4983
684,5557
685,4816
686,5679
687,5113
688,4647
689,4072
690,3381
691,3762
692,3643
693,4934
694,5188
695,5227
696,5848
697,6485
698,5841
699,4744
700,4698
701,5135
702,3959
703,2992
704,3339
705,3716
706,3878
707,4042
708,3964
709,4936
710,5575
711,6399
712,6720
713,5435
714,5880
715,5735
716,5434
717,4557
718,4878
719,6091
720,5716
721,5375
722,5097
723,5981
724,5438
725,5601
726,6617
727,6189
728,6257
729,4841
730,4847
731,3872
732,3719
733,4032
734,3929
735,4988
736,4755
737,4822
738,4397
739,4507
740,4516
741,3573
742,4104
743,5224
744,6094
745,6211
746,6820
747,7922
748,6794
749,6195
750,5883
751,5645
752,4445
753,3823
754,4532
755,4573
756,4196
757,3829
758,3996
759,4306
760,4206
761,3718
762,4159
763,5005
764,5055
765,4996
766,5402
767,4842
768,4979
769,5233
770,5864
771,5347
772,4394
773,5024
774,4019
775,4083
776,3725
777,3435
778,3899
779,4438
780,5268
781,4763
782,5227
783,5416
784,6468
785,6541
786,5464
787,5056
788,3804
789,3970
790,3080
791,3353
792,4522
793,5415
794,6729
795,7245
796,7140
797,7064
798,7284
799,7380
800,7080
801,6861
802,6632
803,5367
804,3988
805,2963
806,3323
807,3212
808,3595
809,3926
810,4168
811,4767
812,3764
813,3325
814,3349
815,3131
816,4201
817,4553
818,4675
819,4725
820,4989
821,5118
822,3893
823,4023
824,4267
825,4334
826,3817
827,4310
828,4545
829,3214
830,2820
831,3598
832,3940
833,3950
834,4479
835,5553
836,5980
837,5319
838,5006
839,4645
840,5128
841,4745
842,4396
843,4170
844,3986
845,3497
846,3049
847,3289
848,3699
849,4572
850,5354
851,5513
852,4917
853,4920
854,5726
855,5900
856,5930
857,6474
858,6812
859,6471
860,6161
861,5823
862,5330
863,5765
864,6058
865,5701
866,5142
867,4573
868,5059
869,4834
870,4005
871,5205
872,5347
873,5751
874,6044
875,5434
876,6373
877,5673
878,6154
879,6482
880,6187
881,6438
882,6451
883,6674
884,5640
885,5135
886,4278
887,3825
888,3100
889,3517
890,4327
891,4746
892,5357
893,6305
894,6717
895,6554
896,6804
897,6368
898,6129
899,6080
900,5611
901,5684
902,5263
903,5990
904,5940
905,5148
906,5856
907,4441
908,3832
909,3387
910,4039
911,4617
912,4821
913,5271
914,5725
915,5779
916,4490
917,4635
918,3864
919,4032
920,3663
921,3602
922,4674
923,4385
924,4417
925,4506
926,5077
927,4706
928,4682
929,4554
930,5111
931,5778
932,5103
933,5203
934,5044
935,4560
936,3838
937,3460
938,4581
939,4546
940,3779
941,3979
942,4308
943,4311
944,3327
945,2951
946,3022
947,3943
948,4120
949,3495
950,3647
951,4254
952,5340
953,4644
954,4197
955,3963
956,3809
957,3689
958,2603
959,2248
960,2801
961,3473
962,4451
963,4289
964,4982
965,5251
966,4641
967,3959
968,3757
969,3952
970,4040
971,3955
972,4649
973,5141
974,4364
975,4387
976,4190
977,5323
978,4973
979,5068
980,5338
981,5525
982,5961
983,5724
984,5519
985,5094
986,4634
987,4679
988,3654
989,3606
990,3775
991,4211
992,4455
993,3815
994,3844
995,2948
996,2531
997,2017
998,1925
999,2216
1000,2393
1001,2955
1002,3756
1003,4572
1004,4271
1005,5080
1006,5821
1007,5880
1008,5514
1009,5165
1010,5155
1011,4645
1012,4759
1013,4722
1014,4860
1015,4352
1016,5545
1017,5214
1018,4244
1019,4942
1020,5291
1021,6220
1022,5208
1023,4714
1024,5672
1025,4638
1026,3797
1027,3011
1028,2960
1029,3121
1030,2735
1031,2464
1032,3140
1033,4208
1034,4599
1035,5608
1036,5954
1037,6301
1038,5996
1039,5316
1040,5462
1041,5396
1042,4281
1043,4452
1044,5023
1045,5590
1046,5236
1047,4783
1048,5208
1049,5154
1050,5059
1051,4598
1052,4472
1053,4745
1054,4738
1055,5303
1056,4786
1057,5387
1058,5432
1059,5860
1060,5421
1061,4910
1062,4468
1063,3193
1064,3509
1065,2541
1066,2858
1067,2630
1068,3107
1069,2982
1070,3490
1071,4084
1072,4399
1073,4388
1074,4778
1075,4890
1076,4787
1077,4494
1078,4690
1079,5000
1080,4943
1081,5333
1082,4777
1083,4664
1084,4000
1085,4321
1086,4062
1087,4776
1088,4239
1089,4511
1090,5034
1091,4574
1092,3848
1093,3705
1094,3742
1095,3156
1096,3028
1097,3058
1098,4146
1099,4499
1100,5624
1101,6110
1102,5644
1103,5368
1104,4671
1105,3825
1106,2971
1107,2278
1108,2434
1109,2987
1110,3304
1111,4100
1112,4419
1113,4442
1114,5026
1115,4037
1116,4548
1117,3196
1118,2992
1119,3186
1120,3304
1121,3578
1122,3455
1123,3391
1124,3706
1125,3970
1126,3467
1127,4143
1128,4155
1129,5511
1130,5411
1131,5308
1132,5529
1133,6075
1134,6219
1135,5774
1136,5267
1137,5271
1138,5511
1139,4754
1140,4032
1141,4190
1142,5070
1143,5227
1144,4455
1145,3775
1146,4371
1147,3841
1148,3975
1149,4436
1150,4401
1151,5405
1152,5433
1153,5578
1154,5179
1155,4549
1156,5774
1157,5572
1158,5003
1159,5157
1160,4456
1161,4493
1162,4179
1163,3587
1164,3891
1165,4296
1166,5451
1167,5706
1168,5478
1169,6250
1170,6054
1171,5899
1172,5283
1173,5181
1174,5432
1175,5624
1176,5958
1177,5698
1178,5381
1179,5080
1180,4290
1181,4082
1182,4107
1183,3986
1184,4442
1185,4755
1186,5069
1187,4683
1188,4044
1189,4612
1190,5178
1191,5757
1192,5408
1193,5256
1194,5113
1195,4129
1196,3794
1197,2818
1198,3394
1199,3254
1200,4353
1201,5304
1202,5119
1203,6147
1204,5710
1205,6107
1206,4667
1207,4116
1208,3688
1209,3195
1210,3673
1211,4304
1212,5261
1213,4982
1214,5692
1215,5298
1216,4388
1217,3665
1218,3280
1219,3613
1220,3259
1221,3523
1222,5010
1223,5370
1224,5918
1225,5912
1226,6106
1227,5979
1228,4605
1229,4163
1230,4063
1231,4025
1232,4145
1233,4544
1234,4626
1235,4440
1236,4743
1237,4870
1238,5195
1239,4666
1240,4561
1241,5038
1242,4721
1243,3989
1244,3695
1245,3581
1246,3811
1247,4013
1248,4015
1249,4417
1250,4075
1251,4602
1252,5145
1253,5429
1254,4579
1255,4842
1256,4406
1257,4019
1258,4345
1259,3420
1260,3279
1261,3683
1262,4717
1263,4829
1264,4213
1265,5200
1266,5918
1267,5157
1268,3944
1269,3487
1270,2974
1271,2326
1272,2409
1273,2681
1274,3504
1275,4312
1276,5191
1277,4812
1278,4937
1279,4735
1280,5179
1281,4743
1282,5002
1283,5593
1284,4927
1285,5154
1286,4008
1287,4132
1288,4277
1289,3813
1290,3556
1291,3792
1292,3984
1293,4917
1294,4686
1295,4792
1296,16026
1297,20316
1298,23720
1299,22632
1300,23387
1301,23477
1302,12914
1303,8394
1304,5916
1305,6627
1306,5730
1307,5524
1308,6253
1309,6366
1310,5513
1311,5431
1312,6007
1313,6551
1314,5518
1315,5604
1316,6213
1317,5457
1318,4469
1319,4771
1320,5059
1321,5494
1322,5846
1323,6085
1324,7004
1325,6979
1326,7099
1327,6306
1328,5586
1329,6165
1330,5934
1331,5220
1332,5546
1333,5891
1334,5758
1335,5213
1336,5559
1337,5768
1338,5895
1339,5524
1340,5864
1341,6501
1342,5072
1343,4938
1344,4862
1345,5688
1346,5805
1347,5444
1348,6573
1349,6699
1350,6070
1351,5687
1352,4735
1353,4835
1354,4725
1355,5155
1356,5510
1357,5388
1358,6736
1359,6283
1360,5637
1361,5584
1362,4995
1363,5311
1364,4338
1365,4381
1366,4243
1367,3496
1368,3652
1369,3931
1370,4666
1371,5063
1372,5156
1373,6115
1374,6018
1375,5574
1376,4429
1377,4544
1378,4113
1379,3349
1380,3927
1381,3375
1382,3903
1383,3138
1384,3668
1385,2975
1386,2688
1387,2685
1388,6865
1389,15181
1390,28022
1391,28876
1392,29171
1393,29690
1394,29338
1395,25395
1396,12692
1397,12104
1398,23777
1399,24748
1400,23042
1401,18523
1402,18126
1403,18162
1404,6524
1405,4654
1406,2457
1407,2345
1408,2236
1409,2134
1410,1391
1411,1358
1412,1867
1413,2122
1414,2032
1415,2166
1416,2726
1417,2808
1418,2102
1419,1869
1420,2148
1421,2350
1422,1679
1423,2041
1424,2235
1425,2426
1426,2124
1427,2265
1428,2452
1429,2206
1430,2812
1431,2775
1432,3389
1433,3074
1434,3242
1435,3597
1436,3301
1437,3145
1438,2811
1439,2540
1440,2503
1441,2512
1442,1767
1443,2085
1444,2157
1445,2142
1446,2508
1447,2665
1448,2986
1449,2987
1450,2850
1451,3587
1452,3277
1453,2623
1454,2777
1455,2808
1456,2875
1457,2548
1458,2174
1459,2769
1460,2524
1461,2808
1462,2787
1463,2566
1464,2769
1465,2360
1466,2413
1467,1855
1468,2419
1469,2436
1470,2229
1471,2579
1472,2220
1473,2505
1474,2249
1475,2392
1476,2775
1477,2551
1478,2772
1479,2907
1480,2292
1481,1913
1482,2570
1483,2194
1484,2893
1485,2488
1486,2763
1487,2790
1488,1853
1489,1863
1490,1652
1491,2117
1492,2007
1493,2603
1494,2848
1495,2997
1496,3039
1497,3078
1498,3196
1499,3122
1500,2987
1501,2854
1502,3152
1503,2649
1504,3429
1505,2857
1506,2915
1507,3049
1508,2167
1509,2397
1510,2138
1511,2212
1512,2103
1513,2038
1514,2016
1515,1995
1516,1615
1517,1756
1518,2521
1519,2563
1520,2495
1521,2280
1522,1808
1523,2026
1524,1460
1525,1784
1526,2050
1527,2276
1528,2788
1529,2373
1530,3220
1531,2759
1532,3285
1533,3420
1534,2925
1535,3242
1536,2274
1537,2759
1538,2056
1539,1991
1540,2498
1541,2204
1542,2492
1543,2263
1544,2791
1545,2745
1546,2802
1547,3096
1548,2527
1549,2633
1550,3046
1551,2795
1552,2866
1553,3065
1554,3078
1555,3271
1556,2798
1557,2919
1558,3249
1559,3169
1560,3144
1561,3591
1562,3411
1563,3842
1564,2843
1565,2544
1566,2747
1567,2289
1568,2130
1569,1724
1570,1772
1571,2187
1572,1972
1573,2064
1574,1999
1575,2182
1576,2522
1577,2027
1578,2794
1579,2463
1580,2302
1581,2874
1582,2829
1583,3364
1584,2584
1585,2886
1586,3535
1587,3013
1588,3481
1589,3219
1590,3254
1591,2791
1592,2611
1593,2453
1594,2247
1595,2241
1596,3063
1597,3096
1598,2832
1599,2681
1600,2403
1601,2446
1602,1568
1603,1989
1604,2087
1605,2449
1606,2499
1607,2209
1608,2788
1609,2775
1610,3093
1611,2699
1612,2482
1613,2794
1614,2439
1615,2144
1616,2078
1617,2389
1618,2825
1619,2715
1620,2891
1621,2982
1622,2516
1623,2362
1624,1915
1625,2256
1626,1950
1627,1984
1628,2484
1629,2536
1630,3124
1631,2746
1632,2726
1633,2822
1634,2427
1635,2130
1636,2739
1637,2457
1638,3268
1639,3225
1640,3566
1641,4145
1642,2800
1643,3628
1644,2928
1645,2852
1646,2757
1647,2386
1648,2936
1649,2786
1650,2658
1651,2554
1652,2327
1653,2119
1654,2401
1655,1953
1656,2226
1657,2321
1658,2496
1659,2636
1660,1804
1661,1898
1662,1699
1663,1759
1664,1738
1665,1648
1666,1809
1667,1728
1668,2090
1669,1801
1670,2549
1671,2818
1672,3112
1673,2915
1674,2535
1675,2679
1676,1770
1677,1572
1678,1146
1679,1751
1680,2052
1681,1812
1682,2524
1683,2634
1684,2997
1685,2924
1686,2458
1687,3242
1688,2281
1689,2801
1690,2492
1691,2847
1692,3069
1693,2687
1694,2823
1695,2518
1696,2611
1697,2614
1698,2837
1699,2427
1700,2704
1701,2844
1702,2953
1703,2401
1704,1968
1705,2661
1706,2534
1707,2820
1708,2704
1709,2786
1710,2810
1711,2731
1712,2568
1713,1836
1714,1757
1715,1298
1716,1336
1717,887
1718,1770
1719,1650
1720,1809
1721,1942
1722,2637
1723,2674
1724,2128
1725,2467
1726,2574
1727,2901
1728,2567
1729,2693
1730,2330
1731,2664
1732,2436
1733,2861
1734,2876
1735,2806
1736,2843
1737,2575
1738,2748
1739,2715
1740,2848
1741,3272
1742,3852
1743,3403
1744,3229
1745,3561
1746,3213
1747,3177
1748,2962
1749,3159
1750,3122
1751,2580
1752,2841
1753,2128
1754,2300
1755,2072
1756,2905
1757,2526
1758,2969
1759,3074
1760,2469
1761,2979
1762,2399
1763,2630
1764,2009
1765,2630
1766,2947
1767,3476
1768,3411
1769,3236
1770,3019
1771,2968
1772,2652
1773,2254
1774,2151
1775,2273
1776,2789
1777,2268
1778,2792
1779,2773
1780,2799
1781,2607
1782,2707
1783,2839
1784,2493
1785,2476
1786,2901
1787,2991
1788,2482
1789,2942
1790,3172
1791,2659
1792,2369
1793,3095
1794,3225
1795,3473
1796,3191
1797,3692
1798,3784
1799,3663
1800,3349
1801,3577
1802,3648
1803,3596
1804,3554
1805,3580
1806,3628
1807,3054
1808,3315
1809,2977
1810,3273
1811,3092
1812,3583
1813,3355
1814,3710
1815,3945
1816,3329
1817,3537
1818,3440
1819,3119
1820,2394
1821,2026
1822,1977
1823,1301
1824,1041
1825,1654
1826,2019
1827,2137
1828,2571
1829,3299
1830,3160
1831,3255
1832,3188
1833,3261
1834,3650
1835,2768
1836,3260
1837,2495
1838,2663
1839,2714
1840,2155
1841,2015
1842,1530
1843,2672
1844,2332
1845,2648
1846,2682
1847,3021
1848,3031
1849,2230
1850,2743
1851,2678
1852,3087
1853,2909
1854,2955
1855,2825
1856,2406
1857,2256
1858,1850
1859,2178
1860,2070
1861,3176
1862,2988
1863,3266
1864,3089
1865,3017
1866,3195
1867,2248
1868,2095
1869,2682
1870,2594
1871,2600
1872,2508
1873,2234
1874,3069
1875,2032
1876,2669
1877,2606
1878,2814
1879,2858
1880,3051
1881,3139
1882,2942
1883,3185
1884,3776
1885,4131
1886,3086
1887,3744
1888,3504
1889,3150
1890,2534
1891,2054
1892,2654
1893,2132
1894,2046
1895,2286
1896,2575
1897,2651
1898,3204
1899,2751
1900,2819
1901,2428
1902,2765
1903,2648
1904,1509
1905,2598
1906,2480
1907,3469
1908,2882
1909,2905
1910,3770
1911,2736
1912,2706
1913,1733
1914,1905
1915,2353
1916,10719
1917,22385
1918,24291
1919,26542
1920,28697
1921,31373
1922,23293
1923,12173
1924,10945
1925,9161
1926,7455
1927,5269
1928,5534
1929,6344
1930,5597
1931,5558
1932,6031
1933,6191
1934,6183
1935,5182
1936,5437
1937,5440
1938,4463
1939,3980
1940,3201
1941,3224
1942,4311
1943,4398
1944,5283
1945,6022
1946,5954
1947,6369
1948,5085
1949,5704
1950,4889
1951,4731
1952,4518
1953,4433
1954,5116
1955,4348
1956,4886
1957,4611
1958,4691
1959,5030
1960,5685
1961,6620
1962,6401
1963,5877
1964,5405
1965,4883
1966,4853
1967,3380
1968,3746
1969,4495
1970,4529
1971,4735
1972,3585
1973,3997
1974,3795
1975,3151
1976,4034
1977,3772
1978,4064
1979,4171
1980,3662
1981,3495
1982,3021
1983,3359
1984,3618
1985,4251
1986,4608
1987,5501
1988,5783
1989,5277
1990,5218
1991,4704
1992,5349
1993,4433
1994,4942
1995,5730
1996,5817
1997,5796
1998,4790
1999,5884
2000,4995
2001,4952
2002,5264
2003,4953
2004,5366
2005,5058
2006,5062
2007,4464
2008,4567
2009,5825
2010,6083
2011,5731
2012,6800
2013,7756
2014,8034
2015,6850
2016,7205
2017,7781
2018,7392
2019,7119
2020,6286
2021,7496
2022,7046
2023,6215
2024,5877
2025,5149
2026,4840
2027,3909
2028,3804
2029,4272
2030,4348
2031,4553
2032,4911
2033,4290
2034,4796
2035,4308
2036,4255
2037,4509
2038,4443
2039,5096
2040,4319
2041,5056
2042,5807
2043,6040
2044,6692
2045,7297
2046,6924
2047,6856
2048,6578
2049,6746
2050,6188
2051,6700
2052,6844
2053,6684
2054,6928
2055,6276
2056,6225
2057,5005
2058,5816
2059,6157
2060,6211
2061,6006
2062,5437
2063,5596
2064,5239
2065,5399
2066,5249
2067,6290
2068,7313
2069,7241
2070,6421
2071,5806
2072,5465
2073,4717
2074,4326
2075,4366
2076,5416
2077,5597
2078,5606
2079,5284
2080,5723
2081,5797
2082,5229
2083,5463
2084,5158
2085,5043
2086,3926
2087,3453
2088,2982
2089,1898
2090,1750
2091,2422
2092,3770
2093,4413
2094,4805
2095,5198
2096,5357
2097,4934
2098,4820
2099,4038
2100,3795
2101,3918
2102,3734
2103,3691
2104,2458
2105,2700
2106,3859
2107,4496
2108,4663
2109,4242
2110,5329
2111,6376
2112,5689
2113,5608
2114,5898
2115,6206
2116,5073
2117,4168
2118,3957
2119,3116
2120,2493
2121,2415
2122,3096
2123,3479
2124,3827
2125,4277
2126,4330
2127,4330
2128,5419
2129,5223
2130,4949
2131,4356
2132,5417
2133,5597
2134,4608
2135,5358
2136,4893
2137,5702
2138,5160
2139,5320
2140,5948
2141,5888
2142,6091
2143,5851
2144,5699
2145,5846
2146,5444
2147,4269
2148,4021
2149,3771
2150,3893
2151,3375
2152,3649
2153,3593
2154,3682
2155,3198
2156,3272
2157,4241
2158,3311
2159,3664
2160,4116
2161,4101
2162,3970
2163,3277
2164,3842
2165,3498
2166,3448
2167,4918
2168,4574
2169,4576
2170,4900
2171,5872
2172,7019
2173,6594
2174,7188
2175,7003
2176,6318
2177,5277
2178,4797
2179,3611
2180,3866
2181,4763
2182,5210
2183,6375
2184,5554
2185,6453
2186,5765
2187,5084
2188,5358
2189,5099
2190,4851
2191,4016
2192,4498
2193,4426
2194,3464
2195,3795
2196,4386
2197,5479
2198,4764
2199,5381
2200,5522
2201,5538
2202,5556
2203,4504
2204,4563
2205,4423
2206,3969
2207,2991
2208,3437
2209,4273
2210,3860
2211,3127
2212,3092
2213,3360
2214,2359
2215,1543
2216,2269
2217,3075
2218,4524
2219,4030
2220,4969
2221,5270
2222,5031
2223,4394
2224,2943
2225,3221
2226,2914
2227,3764
2228,4665
2229,4212
2230,5076
2231,4873
2232,4372
2233,3909
2234,2685
2235,3007
2236,2540
2237,2744
2238,2687
2239,2706
2240,3679
2241,4218
2242,5220
2243,4849
2244,6018
2245,5560
2246,4585
2247,3766
2248,3428
2249,3937
2250,2568
2251,2334
2252,2295
2253,2955
2254,2092
2255,1845
2256,1922
2257,3153
2258,3911
2259,3574
2260,4451
2261,4413
2262,4282
2263,3758
2264,4107
2265,4506
2266,4630
2267,4507
2268,5753
2269,5291
2270,4396
2271,4104
2272,3826
2273,4213
2274,3768
2275,3426
2276,4053
2277,4687
2278,4532
2279,4991
2280,4251
2281,5263
2282,4707
2283,4710
2284,4109
2285,3936
2286,4815
2287,4279
2288,4577
2289,4183
2290,4442
2291,3895
2292,2992
2293,3181
2294,2782
2295,3356
2296,2947
2297,3313
2298,3168
2299,3048
2300,3211
2301,2796
2302,3103
2303,3950
2304,5068
2305,4521
2306,4496
2307,3951
2308,4910
2309,3950
2310,4365
2311,4984
2312,5878
2313,6118
2314,5525
2315,5377
2316,4194
2317,4721
2318,4542
2319,4571
2320,4384
2321,4467
2322,5157
2323,4055
2324,3212
2325,3935
2326,4097
2327,4604
2328,3748
2329,4193
2330,4145
2331,3749
2332,3465
2333,3893
2334,3816
2335,3922
2336,5113
2337,5116
2338,5494
2339,4509
2340,4563
2341,5281
2342,4378
2343,3481
2344,3993
2345,4521
2346,5482
2347,5004
2348,4779
2349,5597
2350,5008
2351,4871
2352,4037
2353,3320
2354,4108
2355,3511
2356,3251
2357,2569
2358,2594
2359,3091
2360,2026
2361,2386
2362,2287
2363,3162
2364,3219
2365,3212
2366,3477
2367,3225
2368,4009
2369,4516
2370,4768
2371,5468
2372,6689
2373,7150
2374,6914
2375,6613
2376,6508
2377,6061
2378,5655
2379,5090
2380,4826
2381,4311
2382,4727
2383,4318
2384,4022
2385,5055
2386,5084
2387,4956
2388,4474
2389,4800
2390,4637
2391,4136
2392,4198
2393,4233
2394,4452
2395,4714
2396,4688
2397,5151
2398,7614
2399,7335
2400,6695
2401,5776
2402,5542
2403,5154
2404,3457
2405,3563
2406,4248
2407,4924
2408,4626
2409,3947
2410,3408
2411,3518
2412,3377
2413,3656
2414,4976
2415,5892
2416,5688
2417,5849
2418,5553
2419,5223
2420,4037
2421,3067
2422,2997
2423,2560
2424,3559
2425,3340
2426,3345
2427,4509
2428,4395
2429,4944
2430,4813
2431,5035
2432,6063
2433,5212
2434,5110
2435,4883
2436,4360
2437,5016
2438,4295
2439,5267
2440,5347
2441,5196
2442,5156
2443,4516
2444,4737
2445,3912
2446,4102
2447,4757
2448,4322
2449,3955
2450,4125
2451,4545
2452,4654
2453,4115
2454,4398
2455,4702
2456,3954
2457,3170
2458,2832
2459,3477
2460,3546
2461,3574
2462,3884
2463,4244
2464,4297
2465,3112
2466,2809
2467,2730
2468,2331
2469,2623
2470,3040
2471,3065
2472,3305
2473,3416
2474,3873
2475,3339
2476,2605
2477,3552
2478,3855
2479,3859
2480,3452
2481,4042
2482,3930
2483,4172
2484,3769
2485,3569
2486,3679
2487,3272
2488,3494
2489,2870
2490,2928
2491,3614
2492,3602
2493,3085
2494,3643
2495,3510
2496,3598
2497,2883
2498,3401
2499,3659
2500,2792
2501,2703
2502,2195
2503,1977
2504,1674
2505,1409
2506,1928
2507,2152
2508,2543
